,t_FBiH,3m_FBiH,6m_FBiH,9m_FBiH,1y_FBiH,2y_FBiH,3y_FBiH,5y_FBiH,6y_FBiH,7y_FBiH,10y_FBiH,15y_FBiH,t_AAA,1d_AAA,1m_AAA,3m_AAA,6m_AAA,9m_AAA,1y_AAA,1.5y_AAA,2y_AAA,3y_AAA,4y_AAA,5y_AAA,6y_AAA,7y_AAA,8y_AAA,9y_AAA,10y_AAA,15y_AAA,20y_AAA,t_euroarea,1d_euroarea,1m_euroarea,3m_euroarea,6m_euroarea,9m_euroarea,1y_euroarea,1.5y_euroarea,2y_euroarea,3y_euroarea,4y_euroarea,5y_euroarea,6y_euroarea,7y_euroarea,8y_euroarea,9y_euroarea,10y_euroarea,15y_euroarea,20y_euroarea,t_BAM,1d_BAM,1m_BAM,3m_BAM,6m_BAM,9m_BAM,1y_BAM,1.5y_BAM,2y_BAM,3y_BAM,4y_BAM,5y_BAM,6y_BAM,7y_BAM,8y_BAM,9y_BAM,10y_BAM,15y_BAM,20y_BAM
21,,,,,,,,,,,,,2011-06-09,1.0925579118208282,1.1148408923141966,1.1615013975299893,1.2326861858471974,1.3049804434012633,1.3780519316768045,1.5253550675653953,1.672534279254536,1.960230876811232,2.2316747674399116,2.481353662494953,2.706531121950275,2.9063770434240417,3.0813314512680665,3.232643545936817,3.3620417985085407,3.750479763885916,3.870895136750048,2011-06-09,0.8800908089126683,0.9956047613822656,1.2043677972277134,1.457541668110872,1.6592199486476646,1.8259962635556624,2.0968493329254434,2.3234479261367715,2.7195283205838967,3.0667129123785504,3.3642507358636595,3.6113926479955367,3.812944932800854,3.9763878525945575,4.1093479355787785,4.218427596966847,4.5528829944410685,4.721269613227394,2011-06-09,2.335098558008819,2.1814358206001745,2.0813961508085765,2.3459143256193333,2.939608996890805,3.727083280481747,5.543915439971398,7.369867165013723,10.47806049621019,12.746670864409696,14.353449003866992,15.498024367031146,16.325416594834604,16.931822045853878,17.380497543106657,17.713895704785763,18.435272162574268,18.500012623450008
22,,,,,,,,,,,,,2011-06-10,1.1038003111130794,1.1230792829683955,1.1638705999367458,1.2270743397207025,1.292296183300989,1.359121906835738,1.4961179505868674,1.635468308375534,1.913215810133532,2.1800963887133316,2.428634636054822,2.654735968937917,2.856646065584453,3.0341895553813347,3.18821798447092,3.320213932912181,3.7169062800168446,3.838371107761054,2011-06-10,0.8708336815714524,0.9894848809665756,1.2021428290884315,1.4564320376450524,1.6557582114360525,1.81841290376096,2.0796480577966188,2.2979377837914186,2.68487449366465,3.030434757004528,3.3298017274751066,3.579778486547941,3.7841190860436735,3.9499711503420505,4.0849233364363045,4.19563501687852,4.5350174334998705,4.705857571215427,2011-06-10,2.450760362134905,2.2822106880704993,2.149146112326256,2.3635973264576116,2.91170314268237,3.660909005407142,5.425568552378997,7.227794206978298,10.341839863192632,12.646636892173154,14.295400923264111,15.479744286414348,16.343142326725808,16.98212551677932,17.46056538413709,17.82139611923456,18.65269509360058,18.791121330368856
23,,,,,,,,,,,,,2011-06-13,1.1134822009021856,1.1301923473115936,1.166196868255648,1.223437290876732,1.2839812830851276,1.347237236975247,1.4798025865868485,1.6174726452908914,1.8969484942965873,2.168738950192958,2.4227168800135774,2.653423441411143,2.8585390625253377,3.0377952782863864,3.1922083219972253,3.3235463403431136,3.7117119231083473,3.831998828671823,2011-06-13,0.8736396659068997,0.99188345709362,1.203617301453498,1.4565010389847235,1.654586218439814,1.8162680920905308,2.0764377859322716,2.2946504923891737,2.683032664161985,3.030504106088748,3.3313729787957103,3.5823137449322866,3.787203768208865,3.953341987385515,4.088430268708498,4.199198673850122,4.538565505668389,4.7093586491271004,2011-06-13,2.8059533510449644,2.570674938819982,2.3228176357783004,2.4123612562396817,2.877611753693142,3.573687585333691,5.28814812040674,7.080830438937116,10.217845564973182,12.553807234177652,14.227784938349473,15.431339247106596,16.310081231541677,16.962280688561414,17.4528789013133,17.825388382462158,18.71313519271304,18.90326347869189
24,,,,,,,,,,,,,2011-06-14,1.1352471275682574,1.1529542003057671,1.1908820223049292,1.2506814653597926,1.313432536417541,1.378583786094373,1.5141457656939392,1.6539556503608388,1.935906787171184,2.2086899997581124,2.4629217798544167,2.6935954188285103,2.898651421834141,3.077957595535671,3.232588962810543,3.36432598387934,3.756409756424024,3.8813983866012105,2011-06-14,0.886288335603792,1.006288043046378,1.2209344296823248,1.4767650040495308,1.6765884276032574,1.8392057199684944,2.099878235611607,2.3177694896052916,2.70508421866849,3.051809631639972,3.352284125551666,3.603026103394544,3.8078078145840992,3.973877279989354,4.108914954633961,4.219642493364742,4.558877963164679,4.729602351813243,2011-06-14,1.7246622365058213,1.72848433326038,1.882173045103822,2.3888629957723664,3.111756105762939,3.9571829707259503,5.777798550640718,7.549422287970787,10.542079848565582,12.740614667396644,14.311784364888323,15.437836458096603,16.25405698612888,16.852275252003455,17.293987100740093,17.620990445758316,18.31506160772078,18.35994394392849
25,,,,,,,,,,,,,2011-06-15,1.141581999847294,1.1567426459154695,1.1897574846017764,1.2430281973770845,1.3001721534150543,1.3605474226182683,1.4887271803948297,1.6235764682657003,1.9010239412721857,2.1741906341095705,2.4316821502623496,2.667144225772368,2.877633935004893,3.0624575019122995,3.2223490787521625,3.358897473993593,3.766849520848072,3.897196620525368,2011-06-15,0.8012088829769224,0.9474748116959172,1.204349565951987,1.499888125849314,1.7197596259467822,1.889826494888574,2.145526517727893,2.3488057228169996,2.710322309880813,3.045967191635823,3.345793807106694,3.6007003226131533,3.8111404251304672,3.9828433109630055,4.1229356935907155,4.238019898695184,4.591144535104181,4.768941227874951,2011-06-15,3.0668092371784126,2.7793983742505253,2.438862683292472,2.4215470637475565,2.8103073948211788,3.453009106513086,5.1091192881324154,6.884232521712314,10.043116069347189,12.42519507660254,14.143954109195413,15.38274939342107,16.28542066577807,16.950830617544,17.445308577715917,17.813928812721752,18.61187096653976,18.67117810219397
26,,,,,,,,,,,,,2011-06-16,1.1911149299940134,1.1962258032429214,1.2104712771632538,1.2402209868907286,1.278696252532899,1.3245455513381204,1.4336782724956905,1.5594926841211545,1.8370342000324529,2.121513037300656,2.392446720077937,2.6391383353269657,2.857048575469354,3.0453794974585304,3.20548715004199,3.339857206231686,3.728762618248873,3.8608210322390457,2011-06-16,0.7858582492924266,0.9425839600754534,1.2143127083597205,1.5197197667427496,1.7402128322109682,1.905956082029616,2.148016059629839,2.338795666762363,2.6879454546625183,3.0237777191978834,3.328732671628608,3.589525424473083,3.805113566176468,3.9809503874644783,4.124293398220621,4.241951138512195,4.602557427379911,4.784024850226647,2011-06-16,2.740533393208094,2.5016394007663236,2.25587280572906,2.3637034170449187,2.8553832469490827,3.579164217740402,5.340039626397285,7.160929928505155,10.309333824440898,12.625379889182916,14.269923166188008,15.44306004774161,16.29277358163235,16.917633434399605,17.38240388131676,17.73041937494323,18.51396800068884,18.629133898169982
27,,,,,,,,,,,,,2011-06-17,1.1975923554432062,1.204885712793977,1.223262766704976,1.2583189518345423,1.3011494603963218,1.3505222460256727,1.4646211237975573,1.593208456737105,1.871865748805833,2.1540551842704474,2.421225407293099,2.66379205662582,2.877816754593351,3.062790083770009,3.2201719962519975,3.352448192869208,3.737967639370163,3.872202673724068,2011-06-17,0.8794779113444737,1.010818646912976,1.2429288393366549,1.5132095721204508,1.717720869848307,1.8788517038905752,2.12736069333637,2.3298148853080702,2.6938020062018024,3.0316535390587296,3.333196421978622,3.5898310121206936,3.80211114764361,3.975668859065866,4.11752019417803,4.234201791414614,4.592803307911737,4.773485398437762,2011-06-17,4.164143033067397,3.612353499652132,2.807304554452927,2.268134245901304,2.299761489218504,2.7095031273475554,4.153465996441347,5.919780613995552,9.307795063793494,11.982667406221818,13.951045532941146,15.379351127355342,16.419150905146644,17.181124302784447,17.741958407771694,18.154715792169725,19.00089672127136,19.01087700401991
28,,,,,,,,,,,,,2011-06-20,1.177419048238414,1.187179772559008,1.2103311523510314,1.251772525055705,1.300145281459532,1.3543081682680187,1.4760504302499045,1.6101553540896902,1.8952102553115544,2.179731798437337,2.4469104562096704,2.688266325930868,2.900544217878602,3.0836424703690706,3.239251211941201,3.3699739359159793,3.751612211945464,3.8862150846666017,2011-06-20,0.8812315345355809,1.0121332240442902,1.242130274189314,1.508372213884058,1.709910519041617,1.870204669852959,2.123841060790582,2.3379471853055085,2.730018465052293,3.0881228299303745,3.398398412280785,3.6552422759093264,3.863030116794992,4.030147656383771,4.165182432002798,4.275421691595654,4.611512098786717,4.780324402329103,2011-06-20,4.727767681833962,4.20873570286269,3.4507304845041045,2.940858761068861,2.966417205718247,3.346553211814886,4.692164367760219,6.339681096202751,9.49898918193263,11.991313193850456,13.824328447067028,15.154570727602977,16.124053615673635,16.836167763383866,17.362331249204434,17.7518070746625,18.57609895405775,18.62554494559819
29,,,,,,,,,,,,,2011-06-21,1.1982675143530743,1.2058182994017863,1.224885849213538,1.2613017137912526,1.3057747126183088,1.3569723098010262,1.4749525695213397,1.6073466623874602,1.89231111195229,2.178383780467565,2.4470913911717203,2.6894044579768175,2.9020653457476344,3.085195792967394,3.2407633087402896,3.3716192944633554,3.760810687117737,3.913629496717496,2011-06-21,0.9042402569790654,1.0248433161004669,1.2408021218764111,1.49827092511896,1.6989044866999272,1.861350022540216,2.1190701452598084,2.331778356552963,2.7076797475789647,3.0465528335381817,3.343826211054928,3.5947633139814834,3.801622239408484,3.9705545083907494,4.108603950513038,4.222180979984687,4.571440490433675,4.747477304590613,2011-06-21,4.722840816152559,4.154506173187339,3.3290514111163017,2.7808522220028853,2.8145470381440445,3.2274116355536195,4.6625628180671885,6.392351952781871,9.645807083448656,12.155629780509916,13.965904996726133,15.256316130159826,16.18029730904822,16.846516735519863,17.3288427041505,17.67770016415754,18.35647825314517,18.341807807459652
30,,,,,,,,,,,,,2011-06-22,1.2018837805487244,1.2069879908571723,1.2216256608804663,1.2528100498370118,1.293482460021996,1.3420513173121835,1.4574375872596452,1.5896738466620648,1.8779522748024609,2.168633572281371,2.4412416338898697,2.686177480056952,2.9002852295612818,3.084042952122919,3.2398158807825386,3.3707975268504216,3.7654086194729826,3.932450002791458,2011-06-22,0.8395588656394231,0.9803490527134222,1.228261377837456,1.5147314330859762,1.7289050058522064,1.8952469857951524,2.146321474120655,2.3463704148565547,2.7026910848686123,3.034995232182112,3.3336831076024187,3.5891648966337315,3.801163826893911,3.974828191239647,4.116930983177232,4.233898270172983,4.593601830637991,4.774877950957267,2011-06-22,1.0815945568284462,1.2463252145423849,1.6235810394928138,2.2634330045106577,2.967127946596091,3.7117067413873697,5.254064393174131,6.785926862296676,9.59639425285645,11.925363709594082,13.760568873489364,15.165564763030916,16.22236682696881,17.008239821532282,17.58804024673099,18.013216034937635,18.907778646511908,19.052134238580063
31,,,,,,,,,,,,,2011-06-23,1.226675661388977,1.2216762769081606,1.217198555017365,1.223826618140524,1.2442893496836935,1.276400595925711,1.3680986740072496,1.4861598850856308,1.7646138112440526,2.059000734216667,2.34067875253844,2.595688092802316,2.8187423640834313,3.0094547159878235,3.170009654338457,3.3037612611309264,3.6930982281328193,3.844487412687035,2011-06-23,0.8780411100582239,1.0085562346352144,1.2410547177589937,1.5147901562644233,1.723585541559371,1.8881553126275437,2.1384933021897083,2.3360457273275843,2.6792113325728595,2.9952018953362147,3.2811137641499983,3.5288303088488204,3.7370859649691472,3.909580267526666,4.051929773437829,4.16981592669705,4.535000891772733,4.719639222771516,2011-06-23,4.619702109350219,4.0678773868726035,3.2737557777212,2.7658140492251917,2.8324154095636103,3.271725268657562,4.743886155418524,6.494764379185952,9.762202260116291,12.26950029119911,14.074519073768569,15.362873205535324,16.289971590345914,16.964617777603582,17.460045314465937,17.825790426669776,18.617632554767304,18.719359900719976
32,,,,,,,,,,,,,2011-06-24,1.2141517837582356,1.2104480948923082,1.2083509393719905,1.2178707043633483,1.240525753832705,1.2742441203032593,1.3677826823243406,1.486363863205177,1.763651682231245,2.055751491237728,2.3352038962084305,2.588549622021921,2.8106407781218565,3.001051804764643,3.1618545015195108,3.296271121967662,3.691549701330045,3.848620313293517,2011-06-24,0.8846303681607167,1.008979577388033,1.2344123501147934,1.5075299340639332,1.7224869106778802,1.8961156879667336,2.164803083128202,2.3751220335617234,2.72476351052184,3.0332790971831667,3.3092861412660444,3.5495047443945773,3.753470782602022,3.9241977945809072,4.066382020733311,4.184976766208182,4.555921494767112,4.7443982168517,2011-06-24,4.457639761182561,3.9683843555872538,3.286484991425798,2.907751197447014,3.0638304824180795,3.560605589801901,5.078303220439333,6.816839240766502,9.991043600060454,12.396959535537208,14.125443940733296,15.364287008061131,16.262872372345605,16.9233996936967,17.413867901581497,17.780082877086105,18.592161899034924,18.693871996599217
33,,,,,,,,,,,,,2011-06-27,1.2172706265010862,1.213067707795796,1.2101103755075409,1.218732035174639,1.240894729714563,1.2744619629416922,1.3685038646801757,1.4883666904766255,1.769514766739391,2.066091302288317,2.3498768618510915,2.6070592351517505,2.8323665692026343,3.0253713196798127,3.188202434419561,3.324162675335809,3.7225711618181703,3.879583872887645,2011-06-27,0.8862413852811305,1.0112957378001812,1.2395871972210175,1.5187998498486903,1.7401122314032351,1.9191007370285411,2.1935602755936907,2.40304832224035,2.739205617630108,3.031570908018071,3.2968918291964897,3.533292876910162,3.7388132321725864,3.914408038423906,4.063085769421157,4.188675906643446,4.588438302402854,4.793528993677652,2011-06-27,2.9254989774787035,2.698710187099818,2.4532697921684896,2.521446067898069,2.9504406606321663,3.606067886138315,5.248386814760452,6.992939971605027,10.099146245035906,12.45083935304146,14.151781695624772,15.37812428132862,16.271092708041152,16.929060729538957,17.418472926088285,17.7845357457882,18.603755597573436,18.71929410526339
34,,,,,,,,,,,,,2011-06-28,1.2188681046883545,1.2215108131256869,1.2313863922739574,1.2562079697230972,1.291370299901856,1.3351952721556806,1.4430838274105795,1.570028462839715,1.8526020921485973,2.1419094374380503,2.415635498914009,2.662979730988377,2.880023485305124,3.0667799839930083,3.2253484594838184,3.358786297316975,3.760063410704427,3.9276841192238794,2011-06-28,0.927243501390408,1.0484533514406995,1.270511404820026,1.5437266447114584,1.7618137557374984,1.9393261376179516,2.2134747260474716,2.4237449452532775,2.760364501395724,3.0509502396007546,3.3135114816004014,3.5472396019297445,3.750621733433243,3.924672817566625,4.07230089626726,4.197201000392372,4.595805135970496,4.80064748913127,2011-06-28,5.780437241576058,5.074166724805087,4.020520326907159,3.2411235410225196,3.1361582883014356,3.4706456561376653,4.850300476426831,6.586347699615273,9.895147542162048,12.458148839385473,14.31449611960302,15.649349549292085,16.618746175995998,17.331479629832018,17.860532468764628,18.25526228478634,19.126813525450167,19.230524110464575
35,,,,,,,,,,,,,2011-06-29,1.2135548856087428,1.2188910024639874,1.233944424567758,1.265614491688854,1.3066410039149754,1.3554648916434515,1.4711675702223497,1.6035915186665368,1.8922499352586903,2.183626169502469,2.457336169126884,2.703716058160257,2.91949060329269,3.105015480326769,3.262553064136118,3.3952205997194964,3.795979917968986,3.965644474909585,2011-06-29,0.9601701056926782,1.0740445527990623,1.2828596359971076,1.5405475431283446,1.7474912673921703,1.917418902616283,2.1843080206190706,2.3942477949240875,2.739469287211551,3.040896834441484,3.3117948574746645,3.5506139954607896,3.7564675617152967,3.93123599140678,4.078545225496782,4.202586393042701,4.5958590813002225,4.797212848140106,2011-06-29,0.7713321498084683,0.980590832907012,1.442327475297589,2.1916728953772537,2.987173724300482,3.808749219812414,5.470007030466904,7.08606712756888,10.00071976556106,12.38819473713476,14.26209383887966,15.69804830270885,16.78332940120605,17.597187168545748,18.204975758465324,18.658029151821125,19.680174454307384,19.920448534526894
36,,,,,,,,,,,,,2011-06-30,1.2012459650710283,1.2117136213434632,1.2364380962940498,1.280434217119979,1.3314800593908205,1.388328160933415,1.51516250023184,1.6536397986912854,1.9445165731635252,2.2309541361842986,2.497026569856461,2.7354810472656643,2.94423128062133,3.1241151344233384,3.277487315766824,3.4073584351871355,3.80761361706696,3.9850909104289407,2011-06-30,0.9235466390810748,1.0632362480002333,1.3039403134306102,1.5737290809928433,1.7709369648449456,1.9239722590436008,2.163854369222441,2.3704799807243218,2.7637267106691032,3.1304601076369627,3.447551400615846,3.707628295200088,3.9159899449441498,4.082235194080848,4.2157934607838286,4.324413213980922,4.654280290472409,4.819736232130658,2011-06-30,1.0265466989191363,1.2061194313723662,1.6132916832675357,2.296046047576042,3.040338453921348,3.8232962113427646,5.436160780868864,7.030925944104286,9.947900911633203,12.362929747368746,14.268912161510585,15.733245495269191,16.84070256223769,17.67049860932742,18.288870584794225,18.748255407366145,19.768558055600668,19.991311423046472
37,,,,,,,,,,,,,2011-07-01,1.184590628928301,1.199672840295346,1.233310896740608,1.2891789903206805,1.3504550899578982,1.4160537992768607,1.556529839567696,1.704345863917972,2.004288468169179,2.2911303725110117,2.552499710274531,2.78350375483163,2.983585987475206,3.1545435014437513,3.299303801370991,3.421193180621656,3.793286572187254,3.9573680661275046,2011-07-01,0.7125898772094139,0.905543962727932,1.22568804807163,1.5602031180491984,1.783220126967211,1.9419411807461555,2.1718247567703983,2.366951038684955,2.7565080677778475,3.130733152630636,3.4526021250714387,3.712411065667351,3.9172616076653903,4.078686521975943,4.207277533046001,4.311307588869244,4.6256987975746195,4.7831503382047575,2011-07-01,5.219751769927181,4.567897677468521,3.6160152391679112,2.965509918506851,2.9658514082568175,3.3865846593215143,4.895357842947591,6.719417155426613,10.131608350090673,12.747346844944856,14.633540746034368,15.987921396393354,16.97234144323763,17.69830333754321,18.240026211765727,18.647391533551136,19.583618720460123,19.74800295186565
38,,,,,,,,,,,,,2011-07-04,1.1880541224506376,1.2050301823229628,1.2419621632626896,1.3013822743750016,1.364816567036455,1.4314463760355447,1.5714811034025422,1.7166663225214207,2.008557431894451,2.2872301250683043,2.542273413257667,2.769242533381843,2.967318822811021,3.1377722454808117,3.282969456048889,3.4057493406510133,3.779586883224873,3.935746041841902,2011-07-04,0.8634315137862304,1.0061989887150908,1.2521893463702185,1.5284246605519165,1.7314790707066892,1.8903450465547615,2.1421341753483834,2.3600519506956363,2.769536603524175,3.1423214843852816,3.45808509979359,3.7131262069116793,3.915254600200096,4.075366017463809,4.203411051685947,4.3072630574548265,4.6218691019035925,4.7795462710307675,2011-07-04,3.906500997067425,3.6231498038936656,3.219208496476435,2.992857579305282,3.113405312817034,3.4841559455432676,4.695751362948963,6.219019378637669,9.374907573225384,12.122023447006375,14.305667482167514,15.981555996182426,17.25117922363668,18.209504330832473,18.932622329525177,19.478226852376913,20.71788999387583,20.916829847994453
39,,,,,,,,,,,,,2011-07-05,1.1906016472913867,1.2066397372980338,1.2418367050641137,1.2991238804174208,1.3609151040722645,1.426317937591114,1.5648954658221788,1.7096076770038162,2.0022777066260784,2.2826877930597487,2.5394904624662873,2.767793685536111,2.9666147517083363,3.137214537440021,3.282027590946429,3.403991792364714,3.770557031238219,3.9191491543235073,2011-07-05,0.8752355065254904,1.0151998760256522,1.2569469317109516,1.5298056067901018,1.7318969950794525,1.8912689966667824,2.1461164768197545,2.367669695718476,2.782411261992139,3.157249909289145,3.4731128966322453,3.727404550872632,3.9285371802828073,4.087670055941214,4.214844964974773,4.31795177495162,4.630200856627178,4.786682268167145,2011-07-05,4.457487050384688,4.0341070088509685,3.4065236418456304,2.9739398659824343,2.995919116897606,3.336930151421313,4.595909079292164,6.214537327118783,9.52408261536771,12.324744068239616,14.49602166080327,16.13279628061516,17.358838624759844,18.278413294669857,18.970009601248748,19.490772847844102,20.65780355141011,20.80075425966109
40,,,,,,,,,,,,,2011-07-06,1.1932661969023055,1.2060906796502098,1.2347594987263917,1.2826100763181654,1.3354581855948884,1.392468691413216,1.5160617611062346,1.6483062641979531,1.9234838615332477,2.195242158562155,2.4503453370543973,2.6818749237859514,2.8870048244638475,3.0654726067674054,3.218542206346056,3.348311297209213,3.7345232304343488,3.8709777228254056,2011-07-06,0.6822573153989065,0.8782283124955128,1.2006486201950886,1.5336148512290402,1.754035247546739,1.91173983229391,2.146693336674038,2.354021529946115,2.77257420982951,3.1676613785113994,3.5002877672626695,3.764321940255304,3.970112780612986,4.131096515273045,4.258785259306399,4.361840496667366,4.6726995522134445,4.82830416566653,2011-07-06,1.6937306880061522,1.7529517111979662,1.9528091098622995,2.4124464021394534,3.015538471481073,3.718178322813392,5.291685526821823,6.939405447018631,10.05533326256595,12.665778817685691,14.72107880529962,16.290642287454098,17.470501284478242,18.34994434452787,19.002189175021403,19.484086418728047,20.51681544661952,20.67084111252113
41,,,,,,,,,,,,,2011-07-07,1.1830223221955527,1.1976455836965334,1.229900432966477,1.282798898322203,1.3403158402925888,1.4016362482889435,1.5328498583629993,1.6715054000823886,1.9564180646724536,2.234589330165077,2.4935891862778568,2.7271507535335804,2.932964734428552,3.1111714007583156,3.2633431733957132,3.391809948868974,3.769997276457428,3.900324559463135,2011-07-07,0.7515904425700052,0.9359318243148632,1.244054183492751,1.5707822841193462,1.7933090941894454,1.955266244822723,2.195320504522364,2.4002520934164293,2.8031823605644064,3.1850519686546632,3.5120962587448696,3.77594959620912,3.9841236187296545,4.148297862377923,4.2791604740802995,4.385071405970297,4.7052683197133,4.865645925247812,2011-07-07,3.565227194016398,3.273986616823053,2.88281518928027,2.7262046801494355,2.9495741571012606,3.435022473081328,4.863427206349615,6.550845292414124,9.856983177325374,12.59080310314602,14.689770941235054,16.265026648971947,17.442883327697047,18.32615042027831,18.99107756702545,19.4927413894447,20.630008556779305,20.78885165110177
42,,,,,,,,,,,,,2011-07-08,1.240196156489784,1.244941964265498,1.2581207235147618,1.2855929777344972,1.3211361402608337,1.363553432290156,1.4648312506750418,1.582132985757137,1.842830441154904,2.1126756956621535,2.3721060201584705,2.610408797770093,2.822590576278182,3.0072460549501523,3.1651245480518586,3.2981800274890576,3.682681595439745,3.803764523203213,2011-07-08,0.8847185446287633,1.0206566439048257,1.2661600292547015,1.5603920978952566,1.787204776503594,1.9651700355423949,2.2263967660031625,2.4166558799132805,2.717226259054054,2.9880914693145817,3.2451389030726183,3.4819614022887535,3.6926198676634634,3.875419614357979,4.0318357287440225,4.164907954730789,4.592208685804477,4.812410313296477,2011-07-08,1.50227399615376,1.59395661224946,1.8430489630839435,2.341205769724264,2.9533155259565835,3.646413242829955,5.174440566407631,6.770411069375334,9.82025970010611,12.42397764800332,14.50773454377645,16.116018803211695,17.33001411750701,18.23297927938429,18.89746703372858,19.38220913438624,20.37249918507469,20.497803621492977
43,,,,,,,,,,,,,2011-07-11,1.1809266410889474,1.1818162320079044,1.187530251648098,1.2050176036066431,1.2319007425857031,1.266848642170773,1.3562806738196904,1.4651654369200044,1.7166033930818363,1.9838798951574257,2.244521171547504,2.485885120018023,2.701732316620226,2.8898837235948047,3.0506376852685495,3.1857145538224874,3.566884778511314,3.669964754488367,2011-07-11,0.7020652574930288,0.9204721332540748,1.2850688600238684,1.6682999233487612,1.922709763637561,2.099716416759734,2.3402441400200633,2.527277548244254,2.8858767688762574,3.234653933258443,3.54139041391252,3.793289997014447,3.9942369204069617,4.153756216127032,4.281386000426481,4.384892262448875,4.698335079616163,4.855401314658054,2011-07-11,4.639666681384045,4.191686730967325,3.520478459933851,3.037658489724265,3.0234639726611285,3.33871548935774,4.567097108826035,6.171732558946507,9.474291723444503,12.276483122642922,14.45083656107625,16.09146211355064,17.322618094263657,18.24899002876153,18.94919906212335,19.480293750860028,20.71572696538577,20.933679639393635
